idxUp,idxLow,midUp,midLow,ringUp,ringLow,thumb,pinky,label
0.0,0.0,0.0,0.0,115.0,132.0,0.0,174.0,O
0.0,0.0,0.0,0.0,117.0,134.0,0.0,177.0,O
0.0,0.0,0.0,0.0,129.0,145.0,0.0,189.0,O
0.0,0.0,0.0,0.0,140.0,157.0,0.0,203.0,O
0.0,0.0,0.0,0.0,164.0,179.0,0.0,224.0,O
0.0,0.0,0.0,0.0,164.0,179.0,0.0,224.0,O
0.0,0.0,0.0,0.0,185.0,202.0,0.0,225.0,O
0.0,0.0,0.0,0.0,181.0,200.0,0.0,213.0,O
0.0,0.0,0.0,0.0,166.0,187.0,0.0,190.0,O
0.0,0.0,0.0,0.0,150.0,176.0,0.0,160.0,O
0.0,0.0,0.0,0.0,125.0,154.0,0.0,137.0,O
0.0,0.0,0.0,0.0,100.0,133.0,0.0,114.0,O
0.0,0.0,0.0,0.0,81.0,118.0,0.0,96.0,O
0.0,0.0,0.0,0.0,40.0,81.0,0.0,48.0,O
0.0,0.0,0.0,0.0,22.0,66.0,0.0,29.0,O
0.0,0.0,0.0,0.0,22.0,66.0,0.0,29.0,O
0.0,0.0,0.0,0.0,0.0,43.0,0.0,26.0,O
0.0,0.0,0.0,0.0,11.0,53.0,0.0,45.0,O
0.0,0.0,0.0,0.0,39.0,78.0,0.0,76.0,O
0.0,0.0,0.0,0.0,65.0,99.0,0.0,114.0,O
0.0,0.0,0.0,0.0,95.0,124.0,0.0,139.0,O
0.0,0.0,0.0,0.0,148.0,175.0,0.0,190.0,O
0.0,0.0,0.0,0.0,205.0,227.0,0.0,241.0,O
0.0,0.0,0.0,0.0,270.0,286.0,0.0,307.0,O
0.0,0.0,0.0,0.0,295.0,305.0,0.0,326.0,O
0.0,0.0,0.0,0.0,295.0,305.0,0.0,326.0,O
0.0,0.0,0.0,0.0,294.0,304.0,0.0,326.0,O
0.0,0.0,0.0,0.0,281.0,290.0,0.0,314.0,O
0.0,0.0,0.0,0.0,260.0,268.0,0.0,294.0,O
0.0,0.0,0.0,0.0,239.0,248.0,0.0,274.0,O
0.0,0.0,0.0,0.0,231.0,238.0,0.0,261.0,O
0.0,0.0,0.0,0.0,221.0,228.0,0.0,250.0,O
0.0,0.0,0.0,0.0,217.0,225.0,0.0,246.0,O
0.0,0.0,0.0,0.0,223.0,231.0,0.0,250.0,O
0.0,0.0,0.0,0.0,221.0,228.0,0.0,245.0,O
0.0,0.0,0.0,0.0,221.0,228.0,0.0,245.0,O
0.0,0.0,0.0,0.0,221.0,228.0,0.0,244.0,O
0.0,0.0,0.0,0.0,226.0,235.0,0.0,250.0,O
0.0,0.0,0.0,0.0,241.0,250.0,0.0,265.0,O
0.0,0.0,0.0,0.0,260.0,268.0,0.0,284.0,O
0.0,0.0,0.0,0.0,275.0,283.0,0.0,301.0,O
0.0,0.0,0.0,0.0,307.0,314.0,0.0,332.0,O
0.0,0.0,0.0,0.0,327.0,334.0,0.0,354.0,O
0.0,0.0,0.0,0.0,360.0,368.0,0.0,387.0,O
0.0,0.0,0.0,0.0,390.0,400.0,0.0,419.0,O
0.0,0.0,0.0,0.0,412.0,419.0,0.0,435.0,O
0.0,0.0,0.0,0.0,443.0,452.0,0.0,468.0,O
0.0,0.0,0.0,0.0,476.0,479.0,0.0,494.0,O
0.0,0.0,0.0,0.0,498.0,500.0,0.0,514.0,O
0.0,0.0,0.0,0.0,511.0,512.0,0.0,526.0,O
0.0,0.0,0.0,0.0,521.0,521.0,0.0,536.0,O
0.0,0.0,0.0,0.0,521.0,521.0,0.0,536.0,O
0.0,0.0,0.0,0.0,521.0,521.0,0.0,536.0,O
0.0,0.0,0.0,0.0,513.0,512.0,0.0,520.0,O
0.0,0.0,0.0,0.0,498.0,482.0,0.0,488.0,O
0.0,0.0,0.0,0.0,477.0,464.0,0.0,472.0,O
0.0,0.0,0.0,0.0,445.0,430.0,0.0,439.0,O
0.0,0.0,0.0,0.0,402.0,390.0,0.0,399.0,O
0.0,0.0,0.0,0.0,353.0,342.0,0.0,353.0,O
0.0,0.0,0.0,0.0,301.0,295.0,0.0,303.0,O
0.0,0.0,0.0,0.0,245.0,241.0,0.0,251.0,O
0.0,0.0,0.0,0.0,154.0,154.0,0.0,172.0,O
0.0,0.0,0.0,0.0,77.0,80.0,0.0,101.0,O
0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,O
